#AFFY	Barcode
232801_at	0
232802_at	0
232803_at	0
232804_at	0
232805_at	0
232806_s_at	0
232807_at	0
232808_at	0
232809_s_at	0
232810_at	0
232811_x_at	1
232812_at	0
232813_s_at	0
232814_x_at	1
232815_at	0
232816_s_at	1
232817_at	0
232818_at	0
232819_s_at	0
232820_s_at	0
232821_at	0
232822_x_at	0
232823_at	0
232824_at	0
232825_s_at	0
232826_at	0
232827_at	1
232828_at	0
232829_at	0
232830_at	0
232831_at	0
232832_at	0
232833_at	0
232834_at	0
232835_at	0
232836_at	0
232837_at	0
232838_at	0
232839_at	0
232840_at	0
232841_at	0
232842_at	0
232843_s_at	0
232844_at	0
232845_at	0
232846_s_at	0
232847_at	1
232848_at	0
232849_at	0
232850_at	0
232851_at	0
232852_at	0
232853_at	0
232854_at	0
232855_at	0
232856_at	0
232857_at	0
232858_at	0
232859_s_at	0
232860_x_at	0
232861_at	0
232862_at	0
232863_at	0
232864_s_at	0
232865_at	0
232866_at	0
232867_at	0
232868_at	0
232869_at	0
232870_at	0
232871_at	0
232872_at	0
232873_at	0
232874_at	0
232875_at	0
232876_at	0
232877_at	0
232878_at	0
232879_at	0
232880_at	0
232881_at	0
232882_at	0
232883_at	0
232884_s_at	0
232885_at	0
232886_at	0
232887_at	0
232888_at	0
232889_at	1
232890_at	0
232891_at	0
232892_at	0
232893_at	0
232894_at	0
232895_s_at	0
232896_at	0
232897_at	0
232898_at	0
232899_at	1
232900_at	0
232901_at	0
232902_s_at	1
232903_at	0
232904_at	0
232905_at	0
232906_at	0
232907_at	0
232908_at	0
232909_s_at	1
232910_at	0
232911_at	0
232912_at	0
232913_at	0
232914_s_at	0
232915_at	0
232916_at	0
232917_at	0
232918_at	0
232919_at	0
232920_at	0
232921_at	0
232922_s_at	0
232923_at	0
232924_at	0
232925_at	0
232926_x_at	1
232927_at	0
232928_at	0
232929_at	0
232930_at	0
232931_at	0
232932_at	0
232933_at	0
232934_at	0
232935_at	0
232936_at	0
232937_at	0
232938_at	0
232939_at	0
232940_s_at	1
232941_at	0
232942_at	0
232943_at	1
232944_at	0
232945_at	0
232946_s_at	0
232947_at	0
232948_at	0
232949_at	0
232950_s_at	0
232951_at	0
232952_at	0
232953_at	0
232954_at	0
232955_at	0
232956_at	0
232957_x_at	0
232958_at	0
232959_at	0
232960_at	1
232961_at	0
232962_x_at	0
232963_at	0
232964_at	1
232965_at	0
232966_at	0
232967_at	0
232968_at	0
232969_at	0
232970_at	0
232971_at	0
232972_at	0
232973_at	0
232974_at	0
232975_at	0
232976_at	0
232977_x_at	0
232978_at	0
232979_at	0
232980_at	0
232981_s_at	0
232982_at	0
232983_s_at	1
232984_at	0
232985_s_at	0
232986_at	0
232987_at	0
232988_at	0
232989_s_at	0
232990_at	0
232991_at	0
232992_at	0
232993_at	0
232994_s_at	0
232995_at	0
232996_at	0
232997_at	0
232998_at	0
232999_at	0
233000_x_at	0
233001_at	0
233002_at	0
233003_at	0
233004_x_at	0
233005_at	0
233006_at	0
233007_at	0
233008_at	0
233009_at	0
233010_at	0
233011_at	0
233012_at	0
233013_x_at	0
233014_at	0
233015_at	0
233016_at	0
233017_x_at	0
233018_at	0
233019_at	0
233020_at	0
233021_at	0
233022_at	0
233023_at	0
233024_at	0
233025_at	0
233026_s_at	0
233027_at	0
233028_at	0
233029_at	0
233030_at	0
233031_at	0
233032_x_at	0
233033_at	0
233034_at	0
233035_at	0
233036_at	0
233037_at	1
233038_at	0
233039_at	0
233040_at	0
233041_x_at	1
233042_at	0
233043_at	0
233044_at	0
233045_at	0
233046_at	0
233047_at	0
233048_at	0
233049_x_at	0
233050_at	0
233051_at	0
233052_at	0
233053_at	1
233054_at	0
233055_at	0
233056_x_at	1
233057_at	0
233058_at	0
233059_at	0
233060_at	0
233061_at	0
233062_at	1
233063_s_at	1
233064_at	0
233065_at	1
233066_at	0
233067_at	0
233068_at	0
233069_at	0
233070_at	1
233071_at	0
233072_at	0
233073_at	0
233074_at	0
233075_at	0
233076_at	0
233077_at	0
233078_at	1
233079_at	0
233080_s_at	1
233081_at	0
233082_at	0
233083_at	0
233084_s_at	0
233085_s_at	0
233086_at	0
233087_at	0
233088_at	0
233089_at	0
233090_at	0
233091_at	0
233092_s_at	0
233093_s_at	1
233094_at	0
233095_at	0
233096_at	0
233097_x_at	0
233098_s_at	0
233099_at	0
233100_at	0
233101_at	0
233102_at	0
233103_at	0
233104_at	0
233105_at	0
233106_at	0
233107_at	0
233108_at	0
233109_at	0
233110_s_at	0
233111_at	0
233112_at	0
233113_at	0
233114_at	0
233115_at	0
233116_at	0
233117_at	0
233118_at	0
233119_at	0
233120_at	0
233121_at	0
233122_at	1
233123_at	0
233124_s_at	1
233125_at	0
233126_s_at	0
233127_at	0
233128_at	0
233129_at	0
233130_at	0
233131_at	0
233132_at	0
233133_at	0
233134_at	1
233135_at	0
233136_at	0
233137_at	0
233138_at	1
233139_at	0
233140_s_at	0
233141_s_at	0
233142_at	0
233143_at	0
233144_s_at	0
233145_at	0
233146_at	0
233147_at	0
233148_at	0
233149_at	1
233150_at	0
233151_s_at	0
233152_x_at	1
233153_at	0
233154_at	0
233155_at	0
233156_at	0
233157_x_at	1
233158_at	0
233159_at	0
233160_at	0
233161_at	0
233162_at	0
233163_at	0
233164_x_at	0
233165_at	0
233166_at	0
233167_at	0
233168_s_at	0
233169_at	0
233170_at	0
233171_at	0
233172_at	0
233173_x_at	0
233174_at	0
233175_at	1
233176_at	0
233177_s_at	0
233178_at	0
233179_x_at	0
233180_at	0
233181_at	0
233182_x_at	0
233183_at	0
233184_at	0
233185_at	0
233186_s_at	0
233187_s_at	0
233188_at	0
233189_at	0
233190_at	0
233191_at	1
233192_s_at	0
233193_x_at	1
233194_at	0
233195_at	0
233196_at	0
233197_at	0
233198_at	0
233200_at	0
233201_at	0
233202_at	0
233203_at	0
233204_at	1
233205_at	0
233206_at	0
233207_at	0
233208_x_at	1
233209_at	0
233210_at	0
233211_at	1
233212_at	0
233213_at	0
233214_at	0
233215_s_at	0
233216_at	0
233217_at	0
233218_at	0
233219_at	0
233220_at	0
233221_at	0
233222_at	0
233223_at	0
233224_at	0
233225_at	0
233226_at	0
233227_at	1
233228_at	0
233229_at	0
233230_s_at	0
233231_at	0
233232_at	0
233233_at	0
233234_at	1
233235_x_at	0
233236_at	0
233237_at	0
233238_s_at	0
233239_at	0
233240_at	0
233241_at	0
233242_at	0
233243_at	0
233244_at	0
233245_at	0
233246_at	0
233247_x_at	0
233248_at	0
233249_at	0
233250_x_at	0
233251_at	0
233252_s_at	1
233253_at	0
233254_x_at	0
233255_s_at	1
233256_at	0
233257_at	0
233258_at	0
233259_at	0
233260_at	0
233261_at	0
233262_at	0
233263_at	0
233264_at	0
233265_at	0
233266_at	0
233267_at	0
233268_s_at	1
233269_at	0
233270_x_at	0
233271_at	0
233272_at	0
233273_at	0
233274_at	0
233275_at	0
233276_at	0
233277_at	0
233278_at	0
233279_at	0
233280_at	0
233281_at	0
233282_at	1
233283_at	0
233284_at	0
233285_at	0
233286_at	1
233287_at	0
233288_at	0
233289_at	0
233290_at	0
233291_at	0
233292_s_at	0
233293_at	0
233294_at	0
233295_at	0
233296_x_at	0
233297_s_at	0
233298_at	0
233299_at	0
233300_at	0
233301_at	1
233302_at	0
233303_at	1
233304_at	0
233305_at	0
233306_at	0
233307_x_at	0
233308_at	0
233309_at	0
233310_at	0
233311_at	0
233312_at	0
233313_at	0
233314_at	0
233315_at	0
233316_at	0
233317_at	0
233318_at	0
233319_x_at	0
233320_at	0
233321_x_at	0
233322_at	0
233323_at	0
233324_at	0
233325_at	0
233326_at	0
233327_at	0
233328_x_at	0
233329_s_at	0
233330_s_at	0
233331_at	0
233332_at	0
233333_x_at	1
233334_x_at	0
233335_at	0
233336_at	0
233337_s_at	0
233338_at	0
233339_s_at	0
233340_at	0
233341_s_at	0
233342_at	0
233343_at	0
233344_x_at	0
233345_at	0
233346_at	0
233348_at	1
233349_at	1
233350_s_at	0
233351_at	0
233352_at	0
233353_at	0
233354_at	0
233355_at	0
233356_at	0
233357_at	0
233358_at	0
233359_at	0
233360_at	0
233361_at	0
233362_at	0
233363_at	0
233364_s_at	0
233365_at	0
233366_at	0
233367_at	0
233368_s_at	0
233369_at	0
233370_at	0
233371_at	0
233372_at	0
233373_at	0
233374_at	0
233375_at	1
233376_at	0
233377_at	0
233378_at	0
233379_at	0
233380_s_at	0
233381_at	0
233382_at	0
233383_at	0
233384_at	0
233385_x_at	0
233386_at	0
233387_s_at	1
233388_at	0
233389_at	0
233390_at	0
233391_at	0
233392_at	0
233393_at	0
233394_at	0
233395_at	0
233396_s_at	0
233397_at	0
233398_at	0
233399_x_at	0
233400_at	0
233401_at	0
233402_at	0
233403_x_at	0
233404_at	0
233405_at	0
233406_at	0
233407_at	0
233408_at	0
233409_at	0
233410_at	0
233411_at	0
233412_x_at	0
233413_at	0
233414_at	0
233415_at	0
233416_at	0
233417_at	0
233418_at	0
233419_at	0
233420_at	0
233421_s_at	0
233422_at	0
233423_at	0
233424_at	0
233425_at	0
233426_at	0
233427_x_at	1
233428_at	0
233429_at	0
233430_at	0
233431_x_at	0
233432_at	0
233433_at	0
233434_at	0
233435_at	0
233436_at	0
233437_at	0
233438_at	0
233439_at	0
233440_at	0
233441_at	0
233442_at	0
233443_at	0
233444_at	0
233445_at	0
233446_at	0
233447_at	1
233448_s_at	0
233449_at	1
233450_at	0
233451_at	0
233452_at	0
233453_at	0
233454_at	0
233455_at	0
233456_at	0
233457_at	0
233458_at	0
233459_at	0
233460_at	0
233461_x_at	0
233462_at	0
233463_at	1
233464_at	0
233465_at	0
233466_at	0
233467_s_at	0
233468_at	0
233469_at	0
233470_at	0
233471_at	0
233472_at	1
233473_x_at	1
233474_at	0
233475_at	0
233476_at	0
233477_at	0
233478_at	0
233479_at	0
233480_at	0
233481_at	0
233482_at	0
233483_at	0
233484_at	0
233485_at	0
233486_at	0
233487_s_at	0
233488_at	0
233489_at	0
233490_at	0
233491_at	0
233492_s_at	0
233493_at	0
233494_at	0
233495_at	0
233496_s_at	1
233497_at	0
233498_at	0
233499_at	0
233500_x_at	0
233501_at	0
233502_at	0
233503_at	0
233504_at	0
233505_at	1
233506_at	0
233507_at	0
233508_at	0
233509_at	0
233510_s_at	0
233511_at	0
233512_at	0
233513_at	0
233514_x_at	0
233515_at	0
233516_s_at	0
233517_s_at	0
233518_at	0
233519_at	1
233520_s_at	0
233521_at	0
233522_at	0
233523_at	0
233524_at	0
233525_s_at	0
233526_at	0
233527_at	0
233528_s_at	0
233529_at	0
233530_at	0
233531_at	0
233532_x_at	0
233533_at	0
233534_at	0
233535_at	0
233536_at	0
233537_at	0
233538_s_at	1
233539_at	0
233540_s_at	1
233541_at	0
233542_at	0
233543_s_at	0
233544_at	0
233545_at	0
233546_at	0
233547_x_at	0
233548_at	0
233549_at	0
233550_s_at	0
233551_at	0
233552_at	0
233553_at	0
233554_at	0
233555_s_at	0
233556_at	0
233557_s_at	0
233558_s_at	0
233559_s_at	0
233560_x_at	0
233561_at	0
233562_at	0
233563_s_at	0
233564_s_at	1
233565_s_at	0
233566_at	0
233567_at	0
233568_x_at	0
233569_at	1
233570_at	0
233571_x_at	1
233572_s_at	0
233573_s_at	0
233574_at	0
233575_s_at	0
233576_at	0
233577_at	0
233578_at	0
233579_at	0
233580_at	0
233581_at	0
233582_at	0
233583_at	0
233584_at	0
233585_at	0
233586_s_at	0
233587_s_at	0
233588_x_at	0
233589_x_at	0
233590_at	0
233591_at	0
233592_at	0
233593_at	0
233594_at	0
233595_at	1
233596_at	0
233597_at	0
233598_at	0
233599_at	1
233600_at	0
233601_at	0
233602_at	0
233603_at	0
233604_at	0
233605_x_at	0
233606_at	0
233607_at	0
233608_at	0
233609_at	0
233610_at	0
233611_at	0
233612_at	0
233613_x_at	0
233614_at	0
233615_at	0
233616_at	0
233617_at	0
233618_at	0
233619_at	0
233620_at	0
233621_s_at	1
233622_x_at	0
233623_at	1
233624_at	0
233625_x_at	0
233626_at	0
233627_at	0
233628_at	0
233629_at	0
233630_at	0
233631_x_at	0
233632_s_at	1
233633_at	1
233634_at	0
233635_at	0
233636_at	0
233637_at	0
233638_s_at	0
233639_at	0
233640_x_at	0
233641_s_at	1
233642_s_at	0
233643_at	0
233644_at	0
233645_s_at	0
233646_at	0
233647_s_at	0
233648_at	0
233649_at	0
233650_at	1
233651_s_at	0
233652_at	0
233653_at	0
233654_at	0
233655_s_at	1
233656_s_at	1
233657_at	0
233658_at	1
233659_at	0
233660_at	0
233661_at	0
233662_at	0
233663_s_at	0
233664_at	0
233665_x_at	0
233666_at	0
233667_at	0
233668_at	0
233669_s_at	0
233670_at	0
233671_at	0
233672_s_at	1
233673_at	0
233674_at	0
233675_s_at	0
233676_at	0
233677_at	0
233678_at	0
233679_at	0
233680_at	0
233681_at	0
233682_at	0
233683_at	1
233684_at	0
233685_at	0
233686_at	0
233687_s_at	0
233688_at	1
233689_at	0
233690_at	0
233691_at	0
233692_at	0
233693_at	0
233694_at	0
233695_s_at	0
233696_at	0
233697_at	0
233698_at	0
233699_at	0
233700_at	0
233701_at	0
233702_x_at	1
233703_x_at	0
233704_at	0
233705_at	0
233706_at	0
233707_at	0
233708_at	0
233709_at	0
233710_at	0
233711_at	0
233712_at	0
233713_at	0
233714_at	1
233715_at	0
233716_at	0
233717_x_at	0
233718_at	0
233719_s_at	1
233720_at	0
233721_x_at	0
233722_at	0
233723_at	0
233724_at	0
233725_at	0
233726_at	0
233727_at	0
233728_at	0
233729_at	0
233730_at	0
233731_at	0
233732_at	0
233733_at	0
233734_s_at	0
233735_at	0
233736_at	0
233737_s_at	0
233738_at	0
233739_at	0
233740_at	0
233741_at	0
233742_at	0
233743_x_at	0
233744_at	0
233745_at	0
233746_x_at	1
233747_at	0
233748_x_at	0
233749_at	0
233750_s_at	0
233751_at	0
233752_s_at	0
233753_at	0
233754_x_at	0
233755_at	0
233756_at	0
233757_x_at	0
233759_s_at	0
233760_at	0
233761_at	0
233762_at	0
233763_at	0
233764_s_at	1
233765_at	0
233766_at	1
233767_at	0
233768_at	0
233769_at	0
233770_at	0
233771_at	0
233772_at	0
233773_at	0
233774_at	0
233775_x_at	1
233776_at	0
233777_at	0
233778_at	0
233779_x_at	0
233780_at	1
233781_s_at	0
233782_at	0
233783_at	0
233784_at	0
233785_at	0
233786_at	0
233787_at	0
233788_at	0
233789_at	0
233790_at	0
233791_at	0
233792_at	0
233793_at	0
233794_at	0
233795_at	0
233796_at	0
233797_s_at	0
233798_at	0
233799_at	0
233800_at	0
233801_s_at	0
233802_at	0
233803_s_at	0
233804_at	0
233805_at	0
233806_at	0
233807_at	0
233808_at	0
233809_at	0
233810_x_at	0
233811_at	0
233812_at	0
233813_at	0
233814_at	1
233815_at	0
233816_at	0
233817_at	0
233818_at	0
233819_s_at	0
233820_at	0
233821_at	0
233822_x_at	0
233823_at	0
233824_at	0
233825_s_at	0
233826_at	0
233827_s_at	1
233828_at	0
233829_at	0
233830_at	0
233831_at	0
233832_at	0
233833_at	0
233834_at	0
233835_at	0
233836_at	0
233837_at	0
233838_at	0
233839_at	0
233840_at	0
233841_s_at	0
233842_x_at	1
233843_at	0
233844_at	0
233845_at	0
233846_at	0
233847_x_at	0
233848_x_at	1
233849_s_at	0
233850_s_at	0
233851_s_at	0
233852_at	1
233853_at	0
233854_x_at	0
233855_at	0
233856_at	0
233857_s_at	0
233858_at	0
233859_at	0
233860_s_at	0
233861_at	0
233862_at	0
233863_at	0
233864_s_at	1
233865_at	0
233866_at	0
233867_at	0
233868_x_at	1
233869_x_at	1
233870_at	0
233871_at	0
233872_x_at	0
233873_x_at	0
233874_at	0
233875_at	0
233876_at	0
233877_at	0
233878_s_at	0
233879_at	0
233880_at	0
233881_s_at	0
233882_s_at	1
233883_at	0
233884_at	0
233885_at	0
233886_at	0
233887_at	0
233888_s_at	1
233889_at	0
233890_at	0
233891_at	1
233892_at	0
233893_s_at	0
233894_x_at	0
233895_at	0
233896_s_at	0
233897_at	0
233898_s_at	1
233899_x_at	0
233900_at	0
233901_at	0
233902_at	0
233903_s_at	0
233904_at	0
233905_at	0
233906_at	0
233907_s_at	0
233908_x_at	0
233909_at	0
233910_at	0
233911_s_at	0
233912_x_at	0
233913_at	0
233914_s_at	0
233915_at	0
233916_at	0
233917_s_at	0
233918_at	0
233919_s_at	0
233920_at	0
233921_s_at	0
233922_at	0
233923_at	0
233924_s_at	0
233925_at	0
233926_at	0
233927_at	0
233928_at	0
233929_x_at	1
233930_at	0
233931_at	0
233932_at	0
233933_s_at	0
233934_at	0
233935_at	0
233936_s_at	1
233937_at	0
233938_at	0
233939_at	0
233940_at	0
233941_at	0
233942_at	0
233943_x_at	0
233944_at	1
233945_at	0
233946_at	0
233947_s_at	0
233948_at	0
233949_s_at	0
233950_at	0
233951_at	0
233952_s_at	0
233953_at	0
233954_at	0
233955_x_at	0
233956_at	0
233957_at	0
233958_at	0
233959_at	0
233960_s_at	0
233961_at	0
233962_at	0
233963_at	0
233964_at	0
233965_at	0
233966_at	0
233967_at	0
233968_at	0
233969_at	0
233970_s_at	0
233971_at	1
233972_s_at	0
233973_at	0
233974_s_at	0
233975_at	0
233976_at	0
233977_at	0
233978_at	0
233979_s_at	0
233980_s_at	0
233981_at	0
233982_x_at	0
233983_at	0
233984_at	0
233985_x_at	0
233986_s_at	0
233987_at	0
233988_x_at	0
233989_at	0
233990_at	0
233991_at	0
233992_x_at	1
233993_at	0
233994_at	0
233995_at	0
233996_x_at	0
233997_at	0
233998_x_at	0
233999_s_at	0
234000_s_at	1
234001_s_at	0
234002_at	0
234003_at	0
234004_at	0
234005_x_at	0
234006_s_at	0
234007_at	0
234008_s_at	0
234009_at	0
234010_at	0
234011_at	0
234012_at	0
234013_at	0
234014_at	0
234015_at	0
234016_at	0
234017_at	0
234018_s_at	0
234019_at	0
234020_x_at	0
234021_at	0
234022_at	0
234023_s_at	1
234024_at	0
234025_at	0
234026_at	0
234027_at	0
234028_at	0
234029_at	0
234030_at	0
234031_at	0
234032_at	0
234033_at	0
234034_at	0
234035_at	0
234036_x_at	0
234037_s_at	0
234038_at	0
234039_at	0
234040_at	0
234041_at	0
234042_at	0
234043_at	0
234044_at	0
234045_x_at	0
234046_at	0
234047_at	0
234048_s_at	0
234049_at	0
234050_at	0
234051_at	0
234052_at	0
234053_at	0
234054_at	0
234055_s_at	0
234056_at	0
234057_at	0
234058_at	0
234059_at	0
234060_at	0
234061_at	0
234062_at	0
234063_at	0
234064_at	0
234065_at	0
234066_at	0
234067_at	0
234068_s_at	0
234069_at	0
234070_at	0
234071_at	0
234072_at	0
234073_at	0
234074_at	0
234075_at	0
234076_at	0
234077_at	0
234078_at	0
234079_at	0
234080_at	0
234081_at	0
234082_at	0
234083_at	0
234084_x_at	0
234085_at	0
234086_at	0
234087_at	0
234088_at	0
234089_at	0
234090_at	0
234091_at	0
234092_s_at	0
234093_at	0
234094_x_at	0
234095_at	0
234096_at	0
234097_s_at	0
234098_at	1
234099_at	0
234100_at	0
234101_at	0
234102_at	0
234103_at	0
234104_at	0
234105_at	0
234106_s_at	0
234107_s_at	1
234108_at	0
234109_x_at	0
234110_at	0
234111_at	0
234112_at	0
234113_at	0
234114_at	0
234115_s_at	0
234116_at	0
234117_at	0
234118_at	0
234119_at	0
234120_at	0
234121_at	0
234122_at	0
234123_at	0
234124_at	0
234125_at	0
234126_at	0
234127_at	0
234128_at	0
234129_at	0
234130_at	0
234131_at	0
234132_at	0
234133_s_at	0
234134_at	0
234135_x_at	0
234136_at	0
234137_s_at	0
234138_at	0
234139_s_at	0
234140_s_at	0
234141_s_at	0
234142_at	0
234143_at	0
234144_at	0
234145_at	0
234146_at	0
234147_at	0
234148_at	0
234149_at	0
234150_at	0
234151_at	0
234152_at	0
234153_at	1
234154_at	1
234155_at	0
234156_at	0
234157_at	0
234158_at	0
234159_at	0
234160_at	0
234161_at	0
234162_at	0
234163_at	0
234164_at	0
234165_at	0
234166_at	0
234167_at	0
234168_at	1
234169_at	0
234170_at	0
234171_at	0
234172_at	0
234173_s_at	0
234174_at	0
234175_at	0
234176_at	0
234177_at	0
234178_at	0
234179_at	0
234180_at	0
234181_at	0
234182_at	0
234183_at	0
234184_at	0
234185_at	0
234186_at	0
234187_at	0
234188_at	0
234189_at	0
234190_at	0
234191_at	0
234192_s_at	1
234193_at	0
234194_at	0
234195_at	0
234196_at	0
234197_at	0
234198_at	0
234199_at	0
234200_at	0
234201_x_at	0
234202_at	0
234203_at	0
234204_at	0
234205_at	0
234206_at	0
234207_at	0
234208_at	0
234209_at	0
234210_x_at	0
234211_at	0
234212_at	0
234213_at	0
234214_at	0
234215_at	1
234216_at	0
234217_at	0
234218_at	0
234219_at	0
234220_at	0
234221_at	0
234222_at	0
234223_at	0
234224_at	0
234225_at	1
234226_at	0
234227_at	0
234228_at	1
234229_at	0
234230_at	0
234231_at	0
234232_at	0
234233_s_at	0
234234_at	0
234235_at	0
234236_at	0
234237_s_at	0
234238_at	0
234239_at	0
234240_at	0
234241_at	0
234242_at	0
234243_at	0
234244_at	0
234245_at	0
234246_at	0
234247_at	0
234248_at	0
234249_at	0
234250_at	0
234251_at	0
234252_at	0
234253_at	0
234254_at	0
234255_at	0
234256_at	0
234257_at	0
234258_at	0
234259_at	0
234260_at	0
234261_at	0
234262_at	0
234263_at	0
234264_at	0
234265_at	0
234266_at	0
234267_at	0
234268_at	0
234269_at	0
234270_at	0
234271_at	0
234272_at	0
234273_at	0
234274_at	0
234275_at	0
234276_at	0
234277_at	0
234278_at	0
234279_at	1
234280_at	0
234281_at	0
234282_at	0
234283_at	0
234284_at	0
234285_at	0
234286_at	0
234287_at	0
234288_at	0
234289_x_at	0
234290_x_at	0
234291_s_at	0
234292_s_at	0
234293_x_at	0
234294_x_at	1
234295_at	0
234296_s_at	0
234297_at	0
234298_at	0
234299_s_at	0
234300_s_at	1
234301_s_at	0
234302_s_at	1
234303_s_at	0
234304_s_at	0
234305_s_at	0
234306_s_at	0
234307_s_at	0
234308_at	0
234309_at	0
234310_s_at	0
234311_s_at	0
234312_s_at	0
234313_at	0
234314_at	1
234315_at	0
234316_x_at	0
234317_s_at	0
234318_x_at	0
234319_at	0
234320_at	0
234321_x_at	0
234322_at	0
234323_at	0
234324_at	0
234325_at	0
234326_at	0
234327_at	0
234328_at	0
234329_at	0
234330_at	0
234331_s_at	1
234332_at	0
234333_at	1
234334_s_at	0
234335_s_at	1
234336_s_at	0
234337_at	0
234338_s_at	0
234339_s_at	1
234340_at	0
234341_x_at	1
234342_at	0
234343_s_at	0
234344_at	1
234345_at	0
234346_x_at	0
234347_s_at	1
234348_at	0
234349_at	0
234350_at	0
234351_x_at	0
234352_x_at	0
234353_at	0
234354_x_at	0
234355_s_at	0
234356_at	0
234357_at	0
234358_at	0
234359_at	0
234360_at	0
234361_at	0
234362_s_at	0
234363_at	0
234364_at	0
234365_at	0
234366_x_at	0
234367_x_at	0
234368_at	0
234369_at	0
234370_at	0
234371_at	0
234372_at	0
234373_x_at	0
234374_at	0
234375_x_at	0
234376_at	0
234377_at	0
234378_at	0
234379_at	0
234380_x_at	0
234381_at	0
234382_x_at	0
234383_x_at	0
234384_at	0
234385_at	0
234386_s_at	0
234387_at	1
234388_at	0
234389_x_at	0
234390_x_at	0
234392_at	0
234393_at	0
234394_at	1
234395_at	0
234396_at	0
234397_at	0
234398_at	0
234399_at	0
234400_at	0
234401_at	0
234402_at	0
234403_at	0
234404_at	0
234405_s_at	0
234406_at	0
234407_s_at	0
234408_at	0
234409_at	0
234410_at	0
234411_x_at	0
234412_at	0
234413_at	0
234414_at	0
234415_x_at	0
234416_at	0
234417_at	0
234418_x_at	0
234419_x_at	0
234420_at	0
234421_s_at	0
234422_at	0
234423_x_at	1
234424_at	0
234425_at	0
234426_x_at	0
234427_at	0
234428_at	0
234429_at	0
234430_at	0
234431_at	0
234432_at	0
234433_at	0
234434_at	0
234435_at	0
234436_x_at	0
234437_at	0
234438_at	0
234439_at	0
234440_at	0
234441_at	0
234442_at	0
234443_at	0
234444_at	0
234445_at	0
234446_at	0
234447_at	0
234448_at	0
234449_at	0
234450_at	0
234451_at	0
234452_at	0
234453_s_at	0
234454_at	0
234455_at	0
234456_at	0
234457_at	0
234458_at	0
234459_at	0
234460_at	0
234461_at	0
234462_at	0
234463_at	0
234464_s_at	1
234465_at	0
234466_at	0
234467_at	0
234468_at	0
234469_at	0
234470_at	0
234471_s_at	0
234472_at	1
234473_at	0
234474_x_at	0
234475_x_at	0
234476_at	0
234477_at	0
234478_at	0
234479_at	0
234480_at	0
234481_at	0
234482_at	0
234483_at	0
234484_s_at	0
234485_at	0
234486_at	0
234487_at	0
234488_s_at	0
234489_at	0
234490_at	0
234491_s_at	0
234492_at	0
234493_at	0
234494_x_at	0
234495_at	0
234496_x_at	0
234497_s_at	0
234498_at	0
234499_at	0
234500_at	0
234501_x_at	0
234502_at	0
234503_at	0
234504_at	0
234505_at	0
234506_at	0
234507_at	0
234508_at	0
234509_at	0
234510_at	0
234511_at	0
234512_x_at	0
234513_at	0
234514_at	0
234515_at	0
234516_at	0
234517_at	0
234518_at	0
234519_at	0
234520_at	0
234521_at	0
234522_at	1
234523_at	0
234524_at	1
234525_at	0
234526_at	0
234527_at	0
234528_at	0
234529_at	0
234530_s_at	0
234531_at	0
234532_at	0
234533_at	0
234534_at	0
234535_at	0
234536_at	0
234537_at	0
234538_at	0
234539_at	0
234540_at	0
234541_s_at	0
234542_at	0
234543_at	0
234544_at	0
234545_at	0
234546_at	0
234547_at	0
234548_at	0
234549_at	1
234550_at	0
234551_at	0
234552_at	0
234553_at	0
234554_at	0
234555_at	0
234556_at	0
234557_at	0
234558_at	0
234559_at	0
234560_at	0
234561_at	0
234562_x_at	1
234563_at	0
234564_at	0
234565_x_at	0
234566_at	0
234567_at	0
234568_at	0
234569_at	0
234570_at	0
234571_at	0
234572_at	0
234573_at	0
234574_at	0
234575_at	0
234576_at	0
234577_at	0
234578_at	0
234579_at	0
234580_at	0
234581_at	0
234582_at	0
234583_at	0
234584_s_at	0
234585_at	0
234586_at	0
234587_at	0
234588_at	0
234589_at	0
234590_x_at	0
234591_at	0
234592_at	0
234593_at	0
234594_at	0
234595_at	0
234596_at	0
234597_at	0
234598_at	0
234599_at	0
234600_at	0
234601_x_at	0
234602_x_at	0
234603_at	0
234604_at	0
234605_at	0
234606_at	0
234607_at	0
234608_at	0
234609_at	0
234610_at	0
234611_at	0
234612_at	0
234613_at	0
234614_at	0
234615_at	0
234616_at	0
234617_at	0
234618_at	0
234619_at	0
234620_at	0
234621_at	0
234622_at	0
234623_x_at	0
234624_at	0
234625_at	0
234626_at	0
234627_at	0
234628_at	0
234629_at	0
234630_at	0
234631_at	0
234632_x_at	0
234633_at	0
234634_at	0
234635_at	0
234636_at	0
234637_at	0
234638_at	0
234639_x_at	0
234640_x_at	0
234641_at	0
234642_at	0
234643_x_at	0
234644_x_at	0
234645_at	0
234646_at	0
234647_at	0
234648_s_at	0
234649_at	0
234650_at	0
234651_at	1
234652_at	0
234653_at	0
234654_at	0
234655_at	0
234656_x_at	0
234657_at	0
234658_at	0
234659_at	0
234660_s_at	0
234661_at	0
234662_at	0
234663_at	0
234664_at	0
234665_x_at	0
234666_at	0
234667_at	0
234668_at	0
234669_x_at	1
234670_at	0
234671_at	0
234672_s_at	1
234673_at	0
234674_at	0
234675_x_at	1
234676_s_at	0
234677_at	0
234678_at	0
234679_at	0
234680_at	0
234681_s_at	1
234682_at	0
234683_at	0
234684_s_at	0
234685_x_at	0
234686_at	0
234687_x_at	0
234688_x_at	0
234689_at	0
234690_at	0
234691_at	0
234692_at	0
